category,reason,occurrence_count,kind,sha256,source_representative,output_file,clip_top,clip_margin,clip_arrows,clip_other_gameplay,clip_live_action,clip_non_game,vision_faces,vision_humans
01_arrows,arrow_maze_or_clip,2,video,d295da19ec51f0db669e20a74786990838298c04c05018ae150a4f13d5c37f2d,page_1083595128159871/videos/ad_999390669452958_asset_1560235972148259_hd.mp4,01_arrows/x0002__page_1083595128159871__ad_999390669452958__sha_d295da19ec51__ad_999390669452958_asset_1560235972148259_hd.mp4,arrows,0.46907007694244385,0.6967238783836365,0.22765380144119263,0.029996026307344437,0.04562633857131004,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,2,video,3246d8644390acc2d5bd976966bc228dc70b12f5da82de03712f0f063bf8fb31,page_1094680553722830/videos/ad_1015238724331252_asset_1536501097887399_hd.mp4,04_non_game_or_uncertain/x0002__page_1094680553722830__ad_1015238724331252__sha_3246d8644390__ad_1015238724331252_asset_1536501097887399_hd.mp4,arrows,0.045603007078170776,0.3096012771129608,0.2467041164636612,0.26399827003479004,0.17969633638858795,0,0
01_arrows,arrow_maze_or_clip,2,video,377603ffa3f1b28004bbf495ec3ea3129b4785aa13a52f29865636cbb77b588d,page_1094680553722830/videos/ad_1038503708611170_asset_1223611616447079_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_1038503708611170__sha_377603ffa3f1__ad_1038503708611170_asset_1223611616447079_hd.mp4,arrows,0.17324310541152954,0.4950975477695465,0.32185444235801697,0.10014420747756958,0.08290386199951172,0,0
02_other_gameplay,other_gameplay_clip,2,video,7f49db1eb23dc1ce8b80d641e068ea1e11391b07e85e8c9c637d754033a71b63,page_1094680553722830/videos/ad_1053471584029111_asset_991781163640542_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1053471584029111__sha_7f49db1eb23d__ad_1053471584029111_asset_991781163640542_hd.mp4,other_gameplay,0.012325644493103027,0.3717825710773468,0.38410821557044983,0.092542365193367,0.15156681835651398,0,0
01_arrows,arrow_maze_or_clip,2,video,f69b866e097a57bb3ccc14a070a74bba60c76849500fc968a71b4c1a94e551bd,page_1094680553722830/videos/ad_1315632630686323_asset_1775453973416895_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_1315632630686323__sha_f69b866e097a__ad_1315632630686323_asset_1775453973416895_hd.mp4,arrows,0.17556387186050415,0.41783663630485535,0.2422727644443512,0.1592230349779129,0.18066756427288055,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,864416496fed2ca435dfdbae25e2d342c5f6d96cfb4a04c3edbc9bc1a752d22a,page_1094680553722830/videos/ad_1315964100682048_asset_1486724559328636_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1315964100682048__sha_864416496fed__ad_1315964100682048_asset_1486724559328636_hd.mp4,other_gameplay,0.22347769141197205,0.2961488664150238,0.5196265578269958,0.1344839632511139,0.049740519374608994,0,0
01_arrows,arrow_maze_or_clip,2,video,e2482b39f9d1cdd1594db3bbe21593b7ab5a0157cf735703a204525ae9bbdaa0,page_1094680553722830/videos/ad_1320931553001582_asset_943454378560027_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_1320931553001582__sha_e2482b39f9d1__ad_1320931553001582_asset_943454378560027_hd.mp4,arrows,0.08104267716407776,0.3541470468044281,0.27178680896759033,0.27310436964035034,0.10096169263124466,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,abee2abcfd2dc2c91f4093af83a4c91950388b62c5cc64be18e6b4ee0a22d265,page_1094680553722830/videos/ad_1324505205777364_asset_2199541820886830_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1324505205777364__sha_abee2abcfd2d__ad_1324505205777364_asset_2199541820886830_hd.mp4,other_gameplay,0.2205355167388916,0.3246750235557556,0.5452105402946472,0.05905977636575699,0.07105465978384018,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,c2e544827f12f6952544a46673a2be79fdbe3443e29b17f935acf1d74ed2f8bc,page_1094680553722830/videos/ad_1326142392350137_asset_1998461180771044_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1326142392350137__sha_c2e544827f12__ad_1326142392350137_asset_1998461180771044_hd.mp4,other_gameplay,0.2627638280391693,0.29645559191703796,0.5592194199562073,0.07433758676052094,0.06998740881681442,0,0
01_arrows,arrow_maze_or_clip,2,video,1349f90ceda057f584a3dba4e3c0392ce2dd96c327e250e9efde166b7e8ce6ab,page_1094680553722830/videos/ad_1375803507744565_asset_1361680529217420_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_1375803507744565__sha_1349f90ceda0__ad_1375803507744565_asset_1361680529217420_hd.mp4,arrows,0.6865348666906357,0.8077382445335388,0.12120337784290314,0.020778855308890343,0.05027955770492554,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,f503645825e30ddd90f499615385c975f7fb7c1311317efa60284572fc3f4700,page_1094680553722830/videos/ad_1390501769799185_asset_2489392058171696_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1390501769799185__sha_f503645825e3__ad_1390501769799185_asset_2489392058171696_hd.mp4,other_gameplay,0.17026224732398987,0.3226799964904785,0.4929422438144684,0.06990507245063782,0.11447272449731827,0,0
01_arrows,arrow_maze_or_clip,2,video,025ec34cddbf4a6395fccdc7f3367b7a36d1c1055d6e91fdb05f463b21c25095,page_1094680553722830/videos/ad_1412528467591296_asset_2403481610161249_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_1412528467591296__sha_025ec34cddbf__ad_1412528467591296_asset_2403481610161249_hd.mp4,arrows,0.6968235969543457,0.8148006200790405,0.11797702312469482,0.02097249962389469,0.04624990373849869,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,d85327a71e8415fdb907fc93d1a38c35a25524e5b6731715630036e06a6677ac,page_1094680553722830/videos/ad_1467422945426608_asset_1548538003513338_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1467422945426608__sha_d85327a71e84__ad_1467422945426608_asset_1548538003513338_hd.mp4,other_gameplay,0.1942693293094635,0.31602218747138977,0.5102915167808533,0.06433576345443726,0.10935056209564209,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,5622fd4b6639cda27a08315b3dda27e88c1b4e4dc66b78b1972c3cea7727e4b1,page_1094680553722830/videos/ad_1507967867491519_asset_4013052388993668_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1507967867491519__sha_5622fd4b6639__ad_1507967867491519_asset_4013052388993668_hd.mp4,other_gameplay,0.32502272725105286,0.1872134804725647,0.5189769864082336,0.1939542591571808,0.09985528886318207,0,0
02_other_gameplay,other_gameplay_clip,2,video,713cf708e42fa69de570a805b296045cd18a5fdca98922093bd42220b5ce93f5,page_1094680553722830/videos/ad_1535528454738894_asset_1332749935030387_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1535528454738894__sha_713cf708e42f__ad_1535528454738894_asset_1332749935030387_hd.mp4,other_gameplay,0.010049819946289062,0.35496410727500916,0.3650139272212982,0.1175433099269867,0.16247861087322235,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,2,video,66d87706c14b9dc4981d3f5b7c35b24afecd82b560a01ce63ded976d0939232d,page_1094680553722830/videos/ad_1545950307247480_asset_933339722836432_hd.mp4,04_non_game_or_uncertain/x0002__page_1094680553722830__ad_1545950307247480__sha_66d87706c14b__ad_1545950307247480_asset_933339722836432_hd.mp4,arrows,0.10323083400726318,0.3428053557872772,0.2053430676460266,0.23957452178001404,0.21227706968784332,0,0
01_arrows,arrow_maze_or_clip,2,video,84e3ccd267a41fd20d9c4c3b069a437d2540aab3a894dbcf527ec15a60a4835d,page_1094680553722830/videos/ad_1558660699141396_asset_910606902052581_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_1558660699141396__sha_84e3ccd267a4__ad_1558660699141396_asset_910606902052581_hd.mp4,arrows,0.10816243290901184,0.4014665484428406,0.29330411553382874,0.17373673617839813,0.13149258494377136,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,2,video,4b2eed3719202c007597d4e40c1dc4fac78fd5d26aaeee12466cd37724f318ce,page_1094680553722830/videos/ad_1604207441095639_asset_1330975798982295_hd.mp4,04_non_game_or_uncertain/x0002__page_1094680553722830__ad_1604207441095639__sha_4b2eed371920__ad_1604207441095639_asset_1330975798982295_hd.mp4,arrows,0.1498641073703766,0.36681094765663147,0.21694684028625488,0.20173360407352448,0.214508518576622,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,2,video,3e9e5cb827f4fd1971c439e56a8906183923388294310503897d86b48ac8cd6c,page_1094680553722830/videos/ad_1618039865966063_asset_965656959666007_hd.mp4,04_non_game_or_uncertain/x0002__page_1094680553722830__ad_1618039865966063__sha_3e9e5cb827f4__ad_1618039865966063_asset_965656959666007_hd.mp4,arrows,0.03826996684074402,0.3344544768333435,0.2961845099925995,0.20734108984470367,0.16201990842819214,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,c52e92bf6c891f12760816e7914c925278486c65b8e8ac44372e04d440098395,page_1094680553722830/videos/ad_1659463915123273_asset_1318234466664381_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1659463915123273__sha_c52e92bf6c89__ad_1659463915123273_asset_1318234466664381_hd.mp4,other_gameplay,0.16684791445732117,0.2811960279941559,0.44804394245147705,0.20908993482589722,0.06167008727788925,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,011c529570c7b3e2a9bf3d19cd2b398edd07e4bb0586ba397e028f59e9f816c0,page_1094680553722830/videos/ad_1670008930974624_asset_1685133442831483_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1670008930974624__sha_011c529570c7__ad_1670008930974624_asset_1685133442831483_hd.mp4,other_gameplay,0.3131263107061386,0.2161398082971573,0.5292661190032959,0.1742628514766693,0.08033114671707153,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,aabc73e76034630a7644b985d363d53386847d58399366b19819c59545cc217b,page_1094680553722830/videos/ad_1680984912952703_asset_883599331471654_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1680984912952703__sha_aabc73e76034__ad_1680984912952703_asset_883599331471654_hd.mp4,other_gameplay,0.17752566933631897,0.27702102065086365,0.4545466899871826,0.13888013362884521,0.12955209612846375,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,2,video,7c35ee647e78b0376044efbd07ef21b8e513839066904da7588d25fb6e93d964,page_1094680553722830/videos/ad_1702638517428191_asset_27409093245363824_hd.mp4,04_non_game_or_uncertain/x0002__page_1094680553722830__ad_1702638517428191__sha_7c35ee647e78__ad_1702638517428191_asset_27409093245363824_hd.mp4,arrows,0.03465777635574341,0.33630484342575073,0.3016470670700073,0.28012603521347046,0.08192207664251328,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,ee5fcd9a0694b122a7bc39fa141f15b32fc7c9863af0af92ec3078563e86610b,page_1094680553722830/videos/ad_1708767947241229_asset_2271459940257983_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1708767947241229__sha_ee5fcd9a0694__ad_1708767947241229_asset_2271459940257983_hd.mp4,other_gameplay,0.1954265832901001,0.3535332679748535,0.5489598512649536,0.04153560474514961,0.05597134307026863,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,9fa78efd76c5f4f29183409b933ea3f382bb88e8f6dbfca303f075150dd09679,page_1094680553722830/videos/ad_1725307071803809_asset_5281972688695253_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1725307071803809__sha_9fa78efd76c5__ad_1725307071803809_asset_5281972688695253_hd.mp4,other_gameplay,0.4302016347646713,0.19561947882175446,0.6258211135864258,0.07585080713033676,0.10270863026380539,0,0
02_other_gameplay,other_gameplay_clip,2,video,fae94061499e62e4b9b43d40ca0804d25a9d26e7cb0a2f26fb13e40ad86f4e63,page_1094680553722830/videos/ad_1740239693998440_asset_1586697319091572_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1740239693998440__sha_fae94061499e__ad_1740239693998440_asset_1586697319091572_hd.mp4,other_gameplay,0.010646462440490723,0.41603291034698486,0.4266793727874756,0.08477576822042465,0.0725119411945343,0,0
01_arrows,arrow_maze_or_clip,2,video,8f9e1274fd03b111c215443401ebd09f98bcd3a88b700d10910c795a327e5e8d,page_1094680553722830/videos/ad_1758941391795373_asset_2150456408846535_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_1758941391795373__sha_8f9e1274fd03__ad_1758941391795373_asset_2150456408846535_hd.mp4,arrows,0.7261542454361916,0.8355866074562073,0.10943236202001572,0.013212819583714008,0.04176817461848259,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,2,video,9c3839f8ad9747cc849105f2f1c878701cb702d754d7843e083a199ce9f14f8b,page_1094680553722830/videos/ad_1761113948232930_asset_4400623080152521_hd.mp4,04_non_game_or_uncertain/x0002__page_1094680553722830__ad_1761113948232930__sha_9c3839f8ad97__ad_1761113948232930_asset_4400623080152521_hd.mp4,arrows,0.012151092290878296,0.4089241325855255,0.3967730402946472,0.1269952803850174,0.06730763614177704,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,876e2c29d112f85af12edc130507d09999410f43907f4b8fe39107c3841f80de,page_1094680553722830/videos/ad_1805343927539267_asset_4475458379357769_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1805343927539267__sha_876e2c29d112__ad_1805343927539267_asset_4475458379357769_hd.mp4,other_gameplay,0.1324498951435089,0.37979111075401306,0.512241005897522,0.045656219124794006,0.06231160834431648,0,0
01_arrows,arrow_maze_or_clip,2,video,b660e8a2a7c0ea8015ce6f1c12599fcf6408f587dd48b515945b6ba0c15a6273,page_1094680553722830/videos/ad_1826832738008615_asset_959155423263504_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_1826832738008615__sha_b660e8a2a7c0__ad_1826832738008615_asset_959155423263504_hd.mp4,arrows,0.4259977340698242,0.609196126461029,0.18319839239120483,0.12049976736307144,0.08710578829050064,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,0b629d139dacd9c2c84b3040fe784879de0c39bdfaa8396ad98a8f8183b7dade,page_1094680553722830/videos/ad_1901104740580229_asset_1318943580445697_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1901104740580229__sha_0b629d139dac__ad_1901104740580229_asset_1318943580445697_hd.mp4,other_gameplay,0.1697741150856018,0.3633860945701599,0.5331602096557617,0.05359819903969765,0.04985542595386505,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,1ba6186ec045d2e7c93c0f1d03929718d0813054829adb925c5f3ebcbf1115cc,page_1094680553722830/videos/ad_1928593987896642_asset_2063622064279060_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1928593987896642__sha_1ba6186ec045__ad_1928593987896642_asset_2063622064279060_hd.mp4,other_gameplay,0.21497908234596252,0.3419845998287201,0.5569636821746826,0.044282861053943634,0.05676877498626709,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,2453fc1b5a1c1c773093d8600418b000b20a3af4b3caf6a09af6a3f846a6c0b0,page_1094680553722830/videos/ad_1945813959412092_asset_1743131270010749_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_1945813959412092__sha_2453fc1b5a1c__ad_1945813959412092_asset_1743131270010749_hd.mp4,other_gameplay,0.267136812210083,0.275393009185791,0.542529821395874,0.11234790831804276,0.0697292760014534,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,95deb25331cf772ce2fd28ca611f3f2040729bc3237a4cefabe224385309ec9b,page_1094680553722830/videos/ad_2041259806767122_asset_1364889088817821_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2041259806767122__sha_95deb25331cf__ad_2041259806767122_asset_1364889088817821_hd.mp4,other_gameplay,0.13443487882614136,0.3840734362602234,0.5185083150863647,0.037807296961545944,0.059610966593027115,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,634e3d0b8ab1fd77514cd0cf931980fd2b965d988ad0676c87493795aa4ede03,page_1094680553722830/videos/ad_2064643057742706_asset_1193681767156353_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2064643057742706__sha_634e3d0b8ab1__ad_2064643057742706_asset_1193681767156353_hd.mp4,other_gameplay,0.26850783824920654,0.22564390301704407,0.4941517412662506,0.05874462425708771,0.2214597463607788,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,2,video,252fdb5d9e78b65c910d8a73d49a3a378c7e05364129facec0c7a90f3c76553f,page_1094680553722830/videos/ad_2082023319085118_asset_1505921641495961_hd.mp4,04_non_game_or_uncertain/x0002__page_1094680553722830__ad_2082023319085118__sha_252fdb5d9e78__ad_2082023319085118_asset_1505921641495961_hd.mp4,live_action,0.019913941621780396,0.2833808660507202,0.22276869416236877,0.3032948076725006,0.19055569171905518,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,32451bafb7cbf42f8614ae397c6e737854f742c3e50b068a4237bf23e61d2d45,page_1094680553722830/videos/ad_2183795725744956_asset_2064242851161908_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2183795725744956__sha_32451bafb7cb__ad_2183795725744956_asset_2064242851161908_hd.mp4,other_gameplay,0.18382546305656433,0.2600836455821991,0.4439091086387634,0.1742246001958847,0.12178267538547516,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,07e93456729a6ab29077911ea7813794e9291987bc329b396e2ae40ece371536,page_1094680553722830/videos/ad_2206891486775401_asset_1036990402219974_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2206891486775401__sha_07e93456729a__ad_2206891486775401_asset_1036990402219974_hd.mp4,other_gameplay,0.10776576399803162,0.3791475296020508,0.4869132936000824,0.09101133048534393,0.042927779257297516,0,0
04_non_game_or_uncertain,low_confidence_or_non_game,2,video,874b04a381faf5ff55478fe37e01ce0f5815f045d972786c564e828b5b3bfa54,page_1094680553722830/videos/ad_2227744427978597_asset_1001085932398126_hd.mp4,04_non_game_or_uncertain/x0002__page_1094680553722830__ad_2227744427978597__sha_874b04a381fa__ad_2227744427978597_asset_1001085932398126_hd.mp4,arrows,0.11782297492027283,0.38821524381637573,0.21991939842700958,0.2703922688961029,0.12147309631109238,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,a2ff2d5e182c3e08fc0c471617c3ea46531436b0e24bee438f78f1019cc08fff,page_1094680553722830/videos/ad_2316811615774951_asset_1703119574152486_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2316811615774951__sha_a2ff2d5e182c__ad_2316811615774951_asset_1703119574152486_hd.mp4,other_gameplay,0.2212904691696167,0.33674389123916626,0.558034360408783,0.04741112142801285,0.05781058594584465,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,5b6b962807b7e3e95faaba2d5bd544dad675d021e6f17abe5eb028b4c2849b42,page_1094680553722830/videos/ad_2507610979697908_asset_2061418264587777_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2507610979697908__sha_5b6b962807b7__ad_2507610979697908_asset_2061418264587777_hd.mp4,other_gameplay,0.09533020853996277,0.4039629101753235,0.49929311871528625,0.05701698362827301,0.03972698003053665,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,ed0da37e7044b3e83322c9aa2e3d770826ea4ca40ed011d06b005550ba00b24a,page_1094680553722830/videos/ad_2510081076177345_asset_1022349083699900_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2510081076177345__sha_ed0da37e7044__ad_2510081076177345_asset_1022349083699900_hd.mp4,other_gameplay,0.07483494281768799,0.42441511154174805,0.49925005435943604,0.02961493842303753,0.04671984910964966,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,daadf22923b54d53c8d8ae2d5df296542dda1da078f9083835e953f463ebf93c,page_1094680553722830/videos/ad_2546080662513256_asset_834735902820135_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2546080662513256__sha_daadf22923b5__ad_2546080662513256_asset_834735902820135_hd.mp4,other_gameplay,0.134335458278656,0.2624088525772095,0.40230342745780945,0.26796796917915344,0.0673198327422142,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,24c2c3d47a793fd5dbb1d9bad87c3046a661c969725c646bf13d71f1ffa6cbc0,page_1094680553722830/videos/ad_27579783085040887_asset_981663201525506_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_27579783085040887__sha_24c2c3d47a79__ad_27579783085040887_asset_981663201525506_hd.mp4,other_gameplay,0.2043868601322174,0.3078151047229767,0.5122019648551941,0.10374324768781662,0.07623962312936783,0,0
01_arrows,arrow_maze_or_clip,2,video,ce8511edb34435f8d17b1c9f01325e4e571174259f146193bc87a89aecf8faa2,page_1094680553722830/videos/ad_27906369842320022_asset_2163312311115760_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_27906369842320022__sha_ce8511edb344__ad_27906369842320022_asset_2163312311115760_hd.mp4,arrows,0.6554443687200546,0.7901251912117004,0.1346808224916458,0.017596103250980377,0.057597871869802475,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,967e2f509640118fd7564633fe1a99d514f1dd799b482ecc98910ba49ceee637,page_1094680553722830/videos/ad_2874678922880178_asset_2477195969458202_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_2874678922880178__sha_967e2f509640__ad_2874678922880178_asset_2477195969458202_hd.mp4,other_gameplay,0.14552399516105652,0.30664002895355225,0.45216402411460876,0.16520658135414124,0.07598941028118134,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,61a17409e4c7b2e0a63c6de1fd02c2940a494b7d2b7fdfd1a5f032b304aa8c8c,page_1094680553722830/videos/ad_3208584872673150_asset_1024868200225987_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_3208584872673150__sha_61a17409e4c7__ad_3208584872673150_asset_1024868200225987_hd.mp4,other_gameplay,0.15149980783462524,0.26556774973869324,0.4170675575733185,0.25695157051086426,0.06041319668292999,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,addc841690421fee4caec306e62c2b45108801361e9f7c5fa9d1f335b645fef6,page_1094680553722830/videos/ad_3273018096420807_asset_1486018986099030_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_3273018096420807__sha_addc84169042__ad_3273018096420807_asset_1486018986099030_hd.mp4,other_gameplay,0.18470975756645203,0.29173019528388977,0.4764399528503418,0.15520350635051727,0.07662638276815414,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,71255e07be03a7dc942042d4b18ec5460ee0f2ffefeabc7a069b02d94600ed5d,page_1094680553722830/videos/ad_4357218477879026_asset_1524189015760392_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_4357218477879026__sha_71255e07be03__ad_4357218477879026_asset_1524189015760392_hd.mp4,other_gameplay,0.07040795683860779,0.41795822978019714,0.48836618661880493,0.04685433954000473,0.046821244060993195,0,0
01_arrows,arrow_maze_or_clip,2,video,2ed41344d55019969ca9065b78aa6fdd48400159416c53745d4d9925861639b9,page_1094680553722830/videos/ad_4631353447079573_asset_1337628254465942_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_4631353447079573__sha_2ed41344d550__ad_4631353447079573_asset_1337628254465942_hd.mp4,arrows,0.680398553609848,0.8147937655448914,0.13439521193504333,0.016345268115401268,0.034465812146663666,0,0
01_arrows,arrow_maze_or_clip,2,video,66bbd8a4bec8ead0bf89405687641c3b8397cc0aaf08c9cbf349a69121ad8346,page_1094680553722830/videos/ad_820048487631650_asset_1329513669060424_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_820048487631650__sha_66bbd8a4bec8__ad_820048487631650_asset_1329513669060424_hd.mp4,arrows,0.2273402214050293,0.501160740852356,0.13925214111804962,0.27382051944732666,0.08576665818691254,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,ff18bb9746e0d913fd9b4bc6ea84f4ec70b9fda75b105a1a0ab7353d530d673e,page_1094680553722830/videos/ad_829225233393301_asset_833786539558677_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_829225233393301__sha_ff18bb9746e0__ad_829225233393301_asset_833786539558677_hd.mp4,other_gameplay,0.25543880462646484,0.2564348578453064,0.5118736624717712,0.17113381624221802,0.06055765971541405,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,1e4f113f63b456a87fcd1afb86d8bd323f81fbcc543a2e9d544f76cd8dc8052b,page_1094680553722830/videos/ad_848473077963477_asset_1455344819943853_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_848473077963477__sha_1e4f113f63b4__ad_848473077963477_asset_1455344819943853_hd.mp4,other_gameplay,0.21886920928955078,0.33866173028945923,0.55753093957901,0.045806534588336945,0.05800074711441994,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,79dd311b34d6a5ce1918fea6b331e770d96aa5252ad2e3872c50ff41066e8bcb,page_1094680553722830/videos/ad_947715041622785_asset_985006677777280_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_947715041622785__sha_79dd311b34d6__ad_947715041622785_asset_985006677777280_hd.mp4,other_gameplay,0.210222989320755,0.34488192200660706,0.5551049113273621,0.04361109435558319,0.05640207976102829,0,0
01_arrows,arrow_maze_or_clip,2,video,7204738e9d8b0c2f2f8d058927fa50a333d3b27de0b52c96cd050b2b2bbcf7d2,page_1094680553722830/videos/ad_988175577111810_asset_1272614768182156_hd.mp4,01_arrows/x0002__page_1094680553722830__ad_988175577111810__sha_7204738e9d8b__ad_988175577111810_asset_1272614768182156_hd.mp4,arrows,0.46202535927295685,0.632222056388855,0.17019669711589813,0.11500850319862366,0.08257278054952621,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,93737bb28df180dfe5e7fb61ccb4bbe9224f76098c3f2ed2b3e7181dc24e0bb2,page_1094680553722830/videos/ad_990151903986690_asset_975950958644195_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_990151903986690__sha_93737bb28df1__ad_990151903986690_asset_975950958644195_hd.mp4,other_gameplay,0.09682261943817139,0.4005906283855438,0.4974132478237152,0.04551925137639046,0.05647684633731842,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,0c048407b57f88b867a7bb229022eb15a823cf540cc1fe7304bd901c32e6e1b4,page_1094680553722830/videos/ad_991533743754840_asset_1038797418497033_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_991533743754840__sha_0c048407b57f__ad_991533743754840_asset_1038797418497033_hd.mp4,other_gameplay,0.23695850372314453,0.23708918690681458,0.4740476906299591,0.1665526181459427,0.12231051921844482,0,0
02_other_gameplay,strong_other_gameplay_clip,2,video,ab6b39239c986ff11657b80f2afc36fd20413f3dfb0ae12e2d253cbe2e9c0720,page_1094680553722830/videos/ad_996619162985787_asset_1516509410276338_hd.mp4,02_other_gameplay/x0002__page_1094680553722830__ad_996619162985787__sha_ab6b39239c98__ad_996619162985787_asset_1516509410276338_hd.mp4,other_gameplay,0.1031639575958252,0.3790634274482727,0.4822273850440979,0.09391138702630997,0.04479781165719032,0,0
01_arrows,arrow_maze_or_clip,2,video,2b445bed1ef1dc616a5c4ec129c43ec76bf2323d9ddcb50bbc34da284ffbd028,page_899629066577253/videos/ad_1000522302691602_asset_1535532571265899_hd.mp4,01_arrows/x0002__page_899629066577253__ad_1000522302691602__sha_2b445bed1ef1__ad_1000522302691602_asset_1535532571265899_hd.mp4,arrows,0.6920725926756859,0.8070532083511353,0.11498061567544937,0.01601446606218815,0.061951689422130585,0,0
01_arrows,arrow_maze_or_clip,2,video,064090ca4233f02c857d0551fc4ab4fc466dc8661903210e2d82dc405e1a6af2,page_899629066577253/videos/ad_1003120652463977_asset_1300330538263807_hd.mp4,01_arrows/x0002__page_899629066577253__ad_1003120652463977__sha_064090ca4233__ad_1003120652463977_asset_1300330538263807_hd.mp4,live_action,0.21041759848594666,0.28969189524650574,0.14704707264900208,0.5001094937324524,0.06315145641565323,0,0
